velocity_x,velocity_y,constant_offset_check,total_displacement,attacktype
8.3937,0.35759,8.4013,0.0,0
0.018498,0.00094788,0.018522999999999998,25.864,0
0.090584,-0.081304,0.12172000000000001,293.41,0
0.091285,0.039332,0.099397,12.575,0
9.9823,1.0769,10.04,0.0,0
-0.019901,0.39712,0.39762,1.9882,0
-0.08585599999999999,0.54533,0.55205,58.159,0
-0.15805,0.008097499999999999,0.15825999999999998,444.93,2
-3.8032,29.608,29.851999999999997,0.0,5
16.205,12.815999999999999,20.660999999999998,335.98,4
-0.54882,0.14372000000000001,0.56733,241.97,0
0.034709,0.048387,0.059549,867.89,0
-10.337,-3.0036,10.764000000000001,404.71,4
0.13451,0.011986,0.13505,456.17,0
-37.551,153.74,158.26,384.98,4
0.26677,0.66938,0.72058,258.17,0
2.9075,-29.77,29.910999999999998,0.0,1
0.70103,-0.061274,0.7037100000000001,328.1,0
-0.053737,-0.48286,0.48583999999999994,136.83,0
0.27043,-0.18339,0.32675,121.17,0
9.3361,2.0592,9.5605,38.779,0
0.0012663,-0.015041999999999998,0.015094999999999999,60.45399999999999,0
0.15289,-0.016177,0.15374000000000002,418.65,0
-0.099633,-0.012782,0.10045,221.27,0
2.32e-15,-4.62e-14,4.63e-14,0.0,0
0.017524,0.09932200000000001,0.10086,25.825,0
-0.53963,-0.04427,0.5414399999999999,333.08,0
3.7545,12.709000000000001,13.252,0.0,0
0.59224,-0.45963000000000004,0.74967,66.46600000000001,0
0.28557,0.043514,0.28886,479.38,0
0.13246,0.009128200000000001,0.13277,556.95,2
4.8982,6.1332,7.8491,0.0,0
0.413,0.084507,0.42155,449.55,0
0.088785,0.054344,0.1041,209.32,2
4.8197,-1.266,4.9832,0.0,5
-3.8813,29.215999999999998,29.471999999999998,0.0,1
-10.922,3.0056,11.328,0.0,1
-0.017796,0.28912,0.28966,1016.6,0
-1.7329,0.41591000000000006,1.7821,144.04,0
-0.057946000000000004,-0.14323,0.15450999999999998,149.32,0
-1.1108,-0.35899000000000003,1.1674,135.13,0
-0.049336,0.31337,0.31723,88.14299999999999,0
0.53155,0.045607,0.53351,5.4462,0
0.064125,0.35266,0.35844000000000004,340.08,0
-0.9363799999999999,-0.18517999999999998,0.95452,362.49,0
-0.059476,0.076334,0.09676900000000001,76.142,0
-12.057,20.372,23.673000000000002,219.09,4
-0.06442,1.2855,1.2872,27.544,0
0.8850600000000001,0.16055,0.8995,419.42,0
0.11821,0.054705,0.13026,584.31,2
-0.12682000000000002,0.007301100000000001,0.12703,834.06,0
0.016275,-0.080606,0.082232,50.053000000000004,0
-0.044659,0.50122,0.50321,678.76,2
0.38259,0.05764400000000001,0.38691,818.78,0
0.13612,0.049143,0.14472000000000002,852.55,0
0.25553000000000003,0.014859,0.25597,96.647,0
-0.1301,0.31113,0.33723000000000003,14.892000000000001,0
-0.15391,1.0047,1.0164,755.9,0
0.19335,0.088865,0.21279,460.47,0
-39.006,15.652000000000001,42.028999999999996,431.05,4
-2.7718,2.9357,4.0375,146.19,0
-0.16825,0.059897000000000006,0.1786,491.84,5
4.61e-14,6.52e-15,4.65e-14,0.0,0
5.2077,0.41806000000000004,5.2244,7.2591,5
-3.4134,29.71,29.906,0.0,1
0.23109000000000002,0.054129,0.23735,547.04,0
0.17228,0.037574,0.17633,329.47,2
0.14842,0.038323,0.15329,254.62,0
0.14483,-0.045406999999999996,0.15178,328.77,0
0.17300000000000001,0.098425,0.19904000000000002,296.32,0
0.15571,-0.073306,0.17210999999999999,269.47,0
0.83804,-0.41595,0.9355899999999999,29.843000000000004,0
-10.595,6.6082,12.487,0.0,5
0.1336,0.051311,0.14311,446.79,0
1.1498,0.049341,1.1508,56.448,0
-4.3411,9.1934,10.167,843.13,4
-0.032704000000000004,0.65263,0.65345,4.713,0
-0.031554,-0.018459,0.036556,686.76,0
-7.6946,-0.8382700000000001,7.7402,0.0,1
-0.51764,-12.263,12.274000000000001,204.0,4
9.6838,1.0904,9.745,0.0,1
0.26659,-0.0022933000000000003,0.2666,480.14,0
-1.3408,-0.13955,1.3481,14.877,0
24.008000000000003,-9.0434,25.655,0.0,5
0.16317,0.048399,0.1702,88.014,0
-0.63789,-0.041929,0.63927,83.046,0
0.14039000000000001,-0.8361,0.8478100000000001,68.075,0
-0.19721,0.042354,0.20171,216.38,2
0.23095,-0.34671,0.41658999999999996,312.58,0
-2.8110000000000004,4.4921,5.2991,1855.4,4
-22.084,13.902000000000001,26.095,216.71,4
0.091712,0.063533,0.11157,24.125,0
-3.0639,-0.22557,3.0722,59.538999999999994,0
21.081,-11.264000000000001,23.901,785.61,4
-1.0551,0.42100000000000004,1.136,100.12,0
0.46266999999999997,0.10402,0.47422,483.5,0
-0.030079,-0.059761,0.06690399999999999,285.72,0
0.42745,-0.17674,0.46253999999999995,224.8,0
4.3365,-0.98993,4.4481,0.0,1
-0.0080123,-0.47143,0.4715,823.35,0
1.4691,-0.67304,1.6159999999999999,109.96,2
2.8311,-33.722,33.84,0.0,5
0.59331,0.12904000000000002,0.60718,29.785,0
14.204,0.96211,14.237,0.0,5
0.21698,0.039330000000000004,0.22052,642.29,0
-0.20269,0.40028,0.44866999999999996,543.45,0
0.071758,0.010722,0.072554,146.7,0
0.13384000000000001,1.1797,1.1873,492.26,4
-0.16510999999999998,-0.013647,0.16567,296.79,0
0.20254,0.056628,0.21031,556.88,0
-0.29509,-0.11364,0.31621,594.52,0
0.027749,0.20596,0.20781999999999998,316.47,0
0.29446,1.1833,1.2194,1120.2,0
-6.3282,-0.33413000000000004,6.337000000000001,0.0,1
-0.024319999999999998,-0.023306,0.033684,137.5,0
0.0029492,-0.00014822,0.0029529,69.631,0
-1.0688,0.2227,1.0917,531.82,0
-0.26123,-1.3149,1.3406,214.94,0
-0.0061087,0.038798,0.039276,68.426,0
-0.16923,0.12908,0.21284,194.34,0
0.11135,-0.050348000000000004,0.12220999999999999,84.26700000000001,0
0.0018219999999999998,0.282,0.28201,192.36,0
0.22934000000000002,0.65887,0.69765,447.39,0
0.023245,-0.017179,0.028904000000000003,12.525,2
1.9853,-32.764,32.824,0.0,1
0.53698,0.013463,0.53715,394.36,0
0.856,-0.37765,0.9356,133.18,0
-0.065812,0.18227000000000002,0.19379000000000002,543.36,0
0.29207,-0.004093,0.2921,45.144,0
137.61,81.548,159.95,479.86,4
-0.083294,0.05326,0.098866,596.05,0
-14.373,2.1411,14.530999999999999,0.0,5
4.3913,4.0345,5.9633,735.43,4
0.13735999999999998,0.20313,0.24520999999999998,359.15,0
-0.11227999999999999,0.259,0.28229,77.972,0
8.771,-2.8611,9.2259,407.5,4
-0.19860999999999998,0.014440999999999999,0.19913,464.13,0
0.06516,0.31679,0.32342,116.72,0
0.39495,-0.35804,0.53308,162.75,0
-2.9930000000000003,-2.1914,3.7095,68.337,0
-0.52572,3.0365,3.0817,797.02,4
0.9249299999999999,0.059086,0.9268200000000001,13.065,0
0.93901,2.1212,2.3197,176.36,0
0.26256,-0.32898,0.42091000000000006,65.27199999999999,0
-1.9228,-1.1413,2.2359999999999998,0.0,0
0.17188,0.1175,0.2082,597.95,2
27.51,2.6855,27.641,683.6,4
-2.0769,0.21996999999999997,2.0886,24.83,0
-0.0043222,0.16446,0.16452,91.146,0
-0.42358,-0.27818000000000004,0.50676,99.789,0
1.3686,6.9499,7.0834,448.77,2
-22.845,-45.31100000000001,50.745,306.29,4
-0.37826,27.555999999999997,27.558000000000003,0.0,0
0.25481,0.96819,1.0012,183.39,0
-0.03178,0.1132,0.11757999999999999,334.47,0
0.52772,0.4722,0.70814,412.41,0
0.27393,0.15484,0.31466,549.38,0
-1.0113,-0.08748500000000001,1.0151,4.9673,0
-0.010175,-0.060314,0.061167,32.579,5
-9.27,0.44432,9.2807,22.892,5
4.8332,-30.701999999999998,31.08,0.0,5
0.30915,-0.034048,0.31101999999999996,526.89,0
0.78382,0.032320999999999996,0.7844800000000001,249.57,0
0.14298,0.058214,0.15437,205.26,0
0.18674000000000002,0.019497,0.18775,597.88,0
-0.36680999999999997,-0.092133,0.37821,187.24,0
0.13151,0.23195,0.26664,210.75,0
0.28515,0.06056,0.29151,516.01,0
0.75026,2.5059,2.6158,1648.4,4
-0.13637,0.30990999999999996,0.33859,317.67,0
0.5889300000000001,-0.044687,0.59063,227.72,2
0.55108,0.059455999999999995,0.55428,569.06,0
11.725999999999999,-7.3136,13.819,0.0,0
13.745999999999999,1.1637,13.795,0.0,1
-0.15556,-0.66369,0.6816800000000001,29.454,0
0.1995,-0.041158999999999994,0.2037,12.54,2
-1.1385,29.27,29.291999999999998,0.0,1
0.061477,-0.1003,0.11764000000000001,141.11,0
0.09274500000000001,0.042331,0.10195,469.4,5
0.87887,0.059663,0.88089,358.48,0
0.08947000000000001,0.073699,0.11592000000000001,580.44,0
-0.09882,0.11921,0.15484,1613.1,0
0.14908,-0.019105,0.1503,538.93,2
0.088787,-0.033519,0.094904,380.14,0
-0.07618899999999999,0.4976,0.5034,74.753,0
-0.019867,-0.0013058,0.01991,36.149,0
-0.28276,-0.015178,0.28317,263.77,0
0.18655,-0.31014,0.36191999999999996,146.14,2
-0.049479,0.016773,0.052244000000000006,16.653,0
-0.095707,-0.14568,0.1743,427.48,0
0.39083,0.65177,0.7599600000000001,602.27,0
-0.16277,-0.038305,0.16721,742.08,0
0.044875,0.07032000000000001,0.08341900000000001,432.83,0
-1.726,-3.8541,4.2229,0.0,1
0.035512,0.047444,0.059262999999999996,209.32,2
-0.29529,0.16452,0.33803,68.445,0
-2.2475,29.88,29.965,0.0,0
0.2721,0.054617,0.27753,329.69,0
0.11867,0.0090558,0.11900999999999999,128.44,0
1.104,0.14424,1.1134,618.62,0
-0.1776,-0.40557,0.44275,52.178000000000004,0
0.3014,0.031559,0.30305,225.34,2
-19.177,237.23,238.0,2380.8,3
0.21594000000000002,0.052189,0.22216,598.98,0
0.098348,0.21761,0.23881,313.53,0
-0.2512,0.021603,0.25213,70.821,0
0.084983,0.26557,0.27883,507.31,0
-0.014822,0.095024,0.09617300000000001,30.023000000000003,0
-0.50456,0.1484,0.52593,67.643,2
1.1487,-0.80666,1.4036,59.422,0
-0.096722,-0.023615,0.099563,18.483,0
-0.043443,-0.14992,0.15608,61.015,0
12.967,-5.6818,14.157,524.71,4
-1.4943,-22.511,22.561,33.883,5
5.1431,-33.961999999999996,34.349000000000004,0.0,5
0.60807,0.066153,0.61166,0.0,1
-4.6187,29.609,29.967,0.0,5
0.93199,-0.031847,0.9325399999999999,137.3,2
0.20901999999999998,-0.083203,0.22496999999999998,120.13,0
-0.34989000000000003,0.46668000000000004,0.58328,274.45,0
0.51615,-0.49299,0.7137600000000001,620.15,2
-25.433000000000003,3.9328,25.736,236.01,4
0.08576900000000001,0.048837,0.09869800000000001,171.62,0
-0.69771,0.2217,0.73209,252.88,0
-26.01,-48.515,55.048,357.03,4
0.094574,-0.066355,0.11553,538.03,0
0.13965,0.8580399999999999,0.8693299999999999,228.66,0
13.079,1.5894,13.175999999999998,0.0,5
0.16931,-0.046188,0.17549,506.91,0
0.12176,0.027502999999999996,0.12482,775.79,0
0.072452,0.029848000000000003,0.078359,388.65,0
-0.0042968,0.027545,0.027877999999999997,29.895,0
0.31940999999999997,0.031070999999999998,0.32092,205.27,0
-0.31001,-0.20751999999999998,0.37306,148.21,0
-10.700999999999999,5.4783,12.022,0.0,1
-0.33171999999999996,0.26684,0.42573,129.27,0
-0.11402000000000001,0.46107,0.47496000000000005,159.61,0
0.1292,0.041242,0.13562000000000002,477.66,0
0.016374,0.15189,0.15277000000000002,361.86,0
0.7618,0.019037000000000002,0.7620399999999999,278.4,0
-0.8124899999999999,-1.255,1.495,23.329,0
0.13277,0.047976,0.14117000000000002,299.68,2
0.071505,0.01627,0.07333300000000001,14.264000000000001,0
-0.035648,-0.0058773,0.036129,490.25,0
0.23310999999999998,0.0053874,0.23317,89.73,0
0.16851,-0.040182,0.17324,478.79,0
0.65885,-0.4793,0.81475,285.24,0
3.9178,0.65655,3.9725,0.0,5
0.18737,-0.11205999999999999,0.21833000000000002,222.25,0
-0.0015201,0.0035455999999999994,0.0038577,546.27,0
0.073656,0.0081057,0.074101,435.45,0
0.057826999999999996,0.03188,0.06603300000000001,449.97,0
-4.8194,-0.68125,4.8673,82.744,0
0.009098899999999998,0.15642,0.15667999999999999,123.29,0
0.49943000000000004,0.074917,0.5050100000000001,336.06,0
-0.67211,-0.26479,0.72239,53.599,0
0.059061,0.1144,0.12874000000000002,174.7,0
-0.0052688000000000006,0.033777999999999996,0.034186,59.797,0
-0.31456,0.54399,0.62839,63.981,0
1.1248,-0.81622,1.3898,242.65,2
0.32835,0.58,0.6665,5.7601,0
0.51248,-0.25877,0.57411,67.038,0
-0.097798,0.0029994,0.097844,251.05,0
10.229,0.65055,10.25,2.239,5
0.4039,-0.013741999999999999,0.40414,232.73,0
4.5141,-3.135,5.4959,0.0,1
0.067264,0.010801,0.068126,554.41,0
-0.2155,0.053570000000000007,0.22205999999999998,515.08,0
0.11936,0.071752,0.13926,473.89,0
2.36e-15,-4.71e-14,4.72e-14,0.0,0
-4.1275,7.7138,8.7486,0.0,1
0.15315,-0.041079000000000004,0.15857000000000002,416.04,0
0.47758999999999996,0.13232,0.49558,426.66,0
-5.3015,-0.32229,5.3112,0.0,1
0.33976999999999996,-0.11324000000000001,0.35814,256.93,0
0.11448,-2.2846,2.2875,0.0,0
0.091075,-0.032933,0.096847,100.12,0
6.3e-15,-4.54e-14,4.58e-14,0.0,0
-1.0590000000000002,-2.0078,2.2699,0.0,1
-0.5322399999999999,0.041645,0.53387,558.26,0
288.27,281.7,403.06,396.08,4
-5.2037,-5.3933,7.4944,127.49,2
0.36106,0.17583,0.4016,295.9,0
0.038936,0.2438,0.24689,646.63,0
0.0007807000000000001,-0.018203999999999998,0.018221,60.398999999999994,0
-0.01653,0.32986,0.33027,8.9807,0
-55.292,40.713,68.664,234.94,4
7.23e-15,-4.69e-14,4.75e-14,0.0,2
0.13332,0.083021,0.15705999999999998,510.17,0
0.16034,0.0092866,0.1606,510.21,0
-4.1641,-0.261,4.1723,96.76899999999999,0
0.16688,0.038506,0.17127,827.4,0
-0.022042,26.853,26.853,37.503,5
0.039124,-0.29725999999999997,0.29983000000000004,106.24,0
-9.8647,-11.030999999999999,14.799000000000001,251.75,0
0.098363,0.058700999999999996,0.11455,508.04,0
1.2053,0.7551399999999999,1.4223,0.0,0
-1.19,-0.11989000000000001,1.1961,47.773,0
0.20543000000000003,0.11406,0.23496999999999998,23.182,0
0.9738899999999999,28.916999999999998,28.934,37.503,5
11.125,2.498,11.402000000000001,0.0,5
0.036827,0.10035,0.10689000000000001,357.72,0
0.043962,-0.031162,0.053886,248.72,2
0.041019,0.10941,0.11685,11.468,0
0.22688000000000003,0.043454,0.231,569.04,0
1.0036,0.8384799999999999,1.3078,77.061,0
-0.19213,0.02126,0.1933,451.42,0
-0.039701,0.79225,0.79325,12.732000000000001,0
0.19329000000000002,0.012158,0.19367,180.89,0
-0.19143,-0.43008,0.47076,146.11,0
-0.28078000000000003,-0.10084,0.29834,167.92,0
0.14339000000000002,0.021238999999999997,0.14495999999999998,399.17,0
0.059491999999999996,0.13459000000000002,0.14715,194.37,0
-1.2757,-1.4906,1.9619,0.0,0
-0.17919000000000002,0.47828000000000004,0.51074,915.36,0
0.086029,0.048461000000000004,0.09874,231.56,0
-9.1782,4.2399,10.11,0.0,5
-2.0112,0.43968,2.0587,175.07,0
-0.0934,0.06098200000000001,0.11155,13.550999999999998,0
-3.8656,0.26939,3.875,0.0,0
1.3356,0.060622,1.337,24.921,0
0.25659,-0.25172,0.35945,531.19,0
0.16664,0.035323,0.17035,394.6,0
-4.5296,33.164,33.472,356.69,4
-0.11823,0.73346,0.74292,11.009,0
3.6199,-0.87239,3.7235,0.0,1
0.036373,-0.032875,0.049027999999999995,659.7,0
0.69815,0.055291999999999994,0.70034,415.69,0
-0.093052,-0.15317,0.17922000000000002,77.051,0
0.19996,-0.030437,0.20226,113.42,0
1.3646,-2.8883,3.1945,1512.9,4
-3.1908,24.246,24.455,29.372,5
0.19714,0.14959,0.24747,676.66,0
0.097058,-0.031301999999999996,0.10198,693.89,0
0.81903,-0.6331100000000001,1.0352,593.39,0
0.24172,1.015,1.0434,183.84,0
0.05722000000000001,-0.1468,0.15755999999999998,234.02,0
0.67394,-35.903,35.909,0.0,1
-1.9161,29.291,29.354,0.0,5
-14.247,101.47,102.46,273.79,4
8.8005,1.7257,8.9681,0.0,1
-0.7046600000000001,0.15195999999999998,0.7208600000000001,66.485,0
44.913999999999994,-313.14,316.34,322.01,4
-0.15975999999999999,-0.24014000000000002,0.28843,317.13,2
-0.85006,0.056449,0.8519399999999999,2.6506,0
30.796999999999997,-12.220999999999998,33.133,724.18,4
0.25329,0.081299,0.26602,359.66,0
0.27039,0.0060117,0.27046,528.7,0
4.1006,-29.656,29.938000000000002,0.0,5
0.064968,0.046314999999999995,0.079787,211.9,0
0.019577,0.07191399999999999,0.074531,330.59,2
-3.8659,8.6122,9.4401,409.16,4
0.3321,-0.0088674,0.33221999999999996,195.54,0
-0.63657,-0.089973,0.64289,26.653000000000002,0
6.42e-15,-4.5e-14,4.55e-14,0.0,2
-0.51825,-0.20531999999999997,0.5574399999999999,249.09,0
-2.9138,32.994,33.123000000000005,0.0,1
-0.27858,-0.49681000000000003,0.5695899999999999,86.835,0
-0.25877,0.50703,0.56925,566.42,0
0.9657100000000001,0.57199,1.1224,70.94,0
0.018027,0.047652999999999994,0.050948,613.91,0
-0.019783000000000002,0.1682,0.16935999999999998,34.188,0
0.17823,0.12639,0.21849000000000002,490.54,0
-0.040727,0.0094187,0.041802,277.45,0
0.80908,0.44588,0.9238,38.31,0
3.7309,5.2331,6.4269,0.0,1
-16.063,-2.0814,16.197,0.0,0
-1.3318,-3.3415,3.5971,38.023,0
-11.599,-4.3109,12.374,0.0,0
0.22837,0.025733,0.22981999999999997,205.29,0
0.072155,-0.084722,0.11127999999999999,433.62,0
3.5258,0.45233,3.5547,263.05,0
0.26641,0.043424000000000004,0.26992,329.37,0
0.052868,-0.00020599,0.052868,169.19,0
-0.0046005,0.0027485,0.005359,82.851,0
0.19303,0.06434400000000001,0.20347,379.17,2
0.13377999999999998,-0.064443,0.1485,206.88,2
0.163,0.0719,0.17815,144.11,0
-0.16413,0.043391000000000006,0.16977,275.43,0
-1.5812,0.88555,1.8123,145.71,0
0.26173,0.11126,0.2844,28.656,0
-0.13693,-0.044614999999999995,0.14402,241.45,0
-0.10701,0.012598,0.10775,521.77,2
0.091789,0.10984000000000001,0.14314000000000002,174.65,0
0.38732,0.4551,0.5976100000000001,407.03,0
0.1336,-0.0088639,0.1339,238.54,0
0.22468000000000002,-0.37459000000000003,0.43681000000000003,5.9796,0
0.072399,0.0057469999999999995,0.072627,12.539000000000001,0
0.18492999999999998,-0.0043303000000000005,0.18498,379.74,0
12.334000000000001,0.48777,12.344000000000001,0.0,1
-6.0445,-0.6089399999999999,6.0751,0.0,1
0.38171,0.24975999999999998,0.45616,76.382,0
-0.00017954,0.0043122,0.0043159999999999995,65.172,0
0.0076863,0.00098609,0.0077493,60.86600000000001,0
-2.9514,-2.8432,4.0981,717.11,0
0.16082,0.012894999999999998,0.16134,821.2,0
17.75,-2.9179,17.989,0.0,1
-0.018172,0.006160199999999999,0.019188,31.781,2
0.7200300000000001,-1.3719,1.5493,162.9,0
1.2684,1.375,1.8707,42.211999999999996,2
-0.16766,0.56225,0.58672,385.48,0
-0.55875,0.39587,0.68478,558.28,0
0.031279,-0.022677000000000003,0.038635,362.1,0
0.89143,0.4314,0.9903299999999999,79.485,0
-0.075977,-0.10976,0.13349,157.94,0
0.87865,0.057754,0.88055,4.0915,0
-0.32705,-0.028376,0.32828,231.51,0
0.084725,0.12921,0.15450999999999998,440.65,0
0.74295,-0.099508,0.74958,333.19,0
0.0087663,0.10013,0.10051,722.11,0
1.2648,-10.447000000000001,10.523,0.0,1
-0.67278,0.05171900000000001,0.67477,410.64,0
0.58523,-8.746,8.7656,596.03,4
0.12370999999999999,0.046807,0.13226,489.1,0
-0.3282,0.26008000000000003,0.41875,50.205,0
3.2156,-1.1805,3.4255,0.0,1
0.010645,0.09236799999999999,0.09297899999999999,34.228,0
13.22,1.8459,13.347999999999999,18.022000000000002,4
0.11884000000000002,0.048906,0.12850999999999999,712.51,5
1.85e-14,4.26e-14,4.65e-14,0.0,0
0.13621,-0.0087029,0.13649,329.61,0
-0.0027228,0.020339,0.02052,384.94,0
-0.072162,0.0081279,0.07261799999999999,111.13,0
0.060901,0.00086822,0.060907,215.02,0
1.7863,-0.41663999999999995,1.8343,63.61,0
6.1724,8.3336,10.370999999999999,109.45,4
-0.0061547,-0.0014013,0.0063122,12.453,0
0.21001,0.042464999999999996,0.21425999999999998,236.74,2
2.0941,0.06893400000000001,2.0953,7.2019,0
0.5581,1.4274,1.5327,26.289,0
0.10115,0.011655,0.10182000000000001,227.29,2
-1.7851,-0.17984,1.7942,0.0,0
0.005901600000000001,0.11621,0.11635999999999999,256.82,0
0.9985299999999999,-0.38839,1.0714,215.46,0
0.12318,-0.1172,0.17003,156.59,0
2.6138,-32.885,32.989000000000004,0.0,1
0.12309,-0.096577,0.15645,212.42,0
-6.7252,-0.48127,6.7424,0.0,1
0.098399,-0.33176,0.34605,124.63,2
0.46061,0.14228,0.48208999999999996,175.89,0
-13.319,-5.9689,14.595999999999998,0.0,1
-0.27969,-0.027066000000000003,0.28099,188.83,0
0.24341999999999997,0.034039,0.24579,449.47,0
-1.5597,-0.15713,1.5675,56.222,0
0.073337,-0.13694,0.15534,48.732,0
-0.32161999999999996,-26.666,26.668000000000003,0.0,0
0.040320999999999996,0.04338,0.059225,72.62100000000001,2
0.2864,-0.20586,0.35270999999999997,0.0,5
1.432,35.778,35.806999999999995,0.0,1
0.067977,-0.0028236,0.068035,111.94,0
-4.1632,-0.99661,4.2808,0.0,0
0.66064,-0.20998000000000003,0.69321,498.42,0
-0.9738600000000001,0.33876999999999996,1.0311,374.86,0
0.026237,-0.01524,0.030342,231.28,0
-0.46153,-0.15507,0.48689,16.836,0
0.0657,0.011931,0.066774,548.11,0
4.4942,-17.415,17.985,989.54,4
-1.2426,-0.16663,1.2537,333.81,0
-0.2981,-0.030032,0.29961,44.558,0
-5.4209,-0.6836899999999999,5.4638,0.0,1
0.016339,0.13885,0.13981,84.45200000000001,0
2.2877,0.21305,2.2976,11.225999999999999,0
-1.4692,0.92055,1.7337,300.43,2
0.16888,0.010020999999999999,0.16917000000000001,568.3,0
0.11084000000000001,-0.0054759,0.11098,382.85,0
0.48382,-0.0022513999999999998,0.48383000000000004,179.08,0
-0.8702700000000001,-0.077919,0.87375,145.38,2
4.0236,-33.092,33.336,0.0,5
-6.5141,-0.33175,6.5225,26.793000000000003,2
0.22009,0.12637,0.25379,60.997,0
0.10932,0.05041,0.12039000000000001,212.58,0
2.32e-15,-4.63e-14,4.63e-14,0.0,0
0.42501000000000005,0.6499199999999999,0.77656,236.89,0
-1.0615,-0.40476,1.136,144.75,0
0.30385,0.34818000000000005,0.46212,146.03,0
-0.2596,-0.024802,0.26079,169.33,0
-115.37,110.61,159.83,685.53,4
0.084834,0.057960000000000005,0.10274000000000001,539.31,0
-17.116,-1.061,17.149,0.0,1
-2.6271,-4.1625,4.9222,0.0,0
0.045408,-0.088675,0.099625,6.4249,0
-0.050703,-0.0065046999999999995,0.051119,192.18,0
0.037883,0.061607,0.072323,149.51,0
-0.30027,-0.042270999999999996,0.30323,118.78,0
2.0499,-1.7584,2.7008,0.0,5
0.43983999999999995,-0.47138,0.64471,474.49,0
-0.0018862000000000002,0.00042979,0.0019344999999999998,37.516999999999996,0
0.025631,0.006741500000000001,0.026501999999999998,72.329,0
0.19388,0.050388999999999996,0.20032,413.44,0
-0.66003,0.6389600000000001,0.91864,147.02,0
-3.238,-8.4142,9.0157,132.36,0
-0.0011568,0.19091,0.19091,129.89,0
0.20463,0.024205,0.20605,255.84,0
-0.17557,0.01034,0.17588,0.51439,0
0.5156,-0.092115,0.52376,268.91,0
4.6799999999999995e-15,-4.72e-14,4.74e-14,0.0,1
5.3891,5.1353,7.4441,0.0,1
28.44,3.1333,28.612,573.77,4
0.38756,0.14431,0.41356000000000004,226.4,2
0.27825,0.40396,0.49051999999999996,560.61,0
0.25755,0.064841,0.26558000000000004,378.54,0
-2.7498,2.4852,3.7064,689.76,0
0.19957,0.52284,0.5596300000000001,1509.2,0
0.15665,0.084852,0.17815,217.26,0
0.51471,0.13249,0.53149,167.77,0
-2.6966,-1.4478,3.0607,233.67,0
0.13939000000000001,0.026628,0.14190999999999998,835.05,0
-8.0806,-0.47603999999999996,8.0946,0.0,1
1.2823,4.0497,4.2479,139.17,0
0.16699,-0.007206699999999999,0.16715,533.71,0
0.52973,0.12443,0.54414,397.15,0
0.2899,0.06465,0.29702,59.558,0
-0.19316,0.012722,0.19358,351.98,0
0.47131999999999996,1.1123,1.208,199.28,0
0.36723,-0.24949000000000002,0.44396,478.28,0
-1.3221,2.0889,2.4721,497.47,0
11.192,-3.4130000000000003,11.700999999999999,0.0,1
-0.67702,-0.10245,0.6847300000000001,21.125,0
5.0127,9.5297,10.767999999999999,685.95,4
-0.015916,0.087479,0.088915,187.15,2
0.10977,0.032781,0.11456,479.17,5
0.021085,-0.13394,0.13559000000000002,120.9,0
3.3631,-33.509,33.677,0.0,0
-0.11254000000000002,0.014031,0.11341,179.99,0
-1.9483,-5.7932,6.1121,134.84,0
-0.25888,0.4686,0.5353600000000001,121.8,0
-9.7371,4.3226,10.652999999999999,0.0,5
-33.921,16.47,37.708,199.65,4
2.3399999999999998e-15,-4.66e-14,4.67e-14,0.0,0
0.028699000000000002,0.057687999999999996,0.064433,56.068000000000005,0
0.26199,0.21930999999999998,0.34167,490.57,0
0.10036,-0.030017000000000002,0.10475999999999999,348.8,0
-0.0075551,-0.00057559,0.0075769999999999995,13.411,0
14.401,1.4081,14.47,0.0,0
0.26424000000000003,0.16626,0.3122,27.289,0
0.072598,0.081465,0.10912000000000001,463.2,0
-0.00015,0.0001515,0.00021319999999999998,0.00042639,0
0.43262,0.033533999999999994,0.43391,0.8486299999999999,0
0.075225,-0.025419,0.079404,33.53,0
-0.37331,-0.13288,0.39626,148.18,0
-0.31763,0.12982,0.34313,139.98,0
-1.8556,-0.23668000000000003,1.8706,229.78,0
-0.4187,-0.16226,0.44903999999999994,41.391999999999996,0
-0.014903,0.11625999999999999,0.11721,25.293000000000003,0
-0.9439799999999999,-17.410999999999998,17.436,348.03,4
1.4731,-0.030175999999999998,1.4734,179.83,0
-0.42954,-0.10753,0.44278999999999996,87.921,0
0.7986,1.4893,1.6899,167.11,0
-0.16016,0.070136,0.17484,204.38,0
-0.097233,0.034567,0.10319,355.98,0
0.80084,0.39957,0.89499,120.2,0
4.441,1.6825,4.749,0.0,5
0.047695999999999995,0.23717,0.24191999999999997,528.13,0
0.24588000000000002,0.3136,0.3985,861.02,0
-0.096087,0.20695999999999998,0.22818000000000002,255.3,2
0.009652200000000001,-0.19825,0.19849,14.273,0
-0.45548,0.074393,0.46151000000000003,118.68,0
0.10053,0.006936499999999999,0.10077,300.27,0
-0.51237,-3.4242,3.4623,374.9,4
-1.455,11.812000000000001,11.901,14.254000000000001,5
0.13009,0.056491,0.14182,551.72,0
0.1506,0.13808,0.20432,582.92,0
0.4422,-0.29214,0.52999,544.51,0
1.392,0.099899,1.3955,28.278000000000002,0
0.22073,0.015543000000000001,0.22128,239.59,0
-0.35466,-0.028372,0.35579,102.46,0
0.078365,-0.060723,0.099138,56.708999999999996,0
0.008847399999999998,0.47747,0.47755,231.08,0
0.45803,0.015522,0.4583,447.91,5
-0.43856000000000006,-1.0092,1.1004,35.085,2
